# ================================================================================================
# This file contains the simulated magnetisation and heat capacity per reduced temperature.
# The simualtion ran for 6.824367126666524 minutes.
# Simulation parameters:
# TEMPERATURE_STEPS = 61
# SIMULATION_BATCH_COUNT = 1
# BATCH_CPU_CORE_LIMIT = 7
# INITIAL_DOWN_PROBABILITY = 0.5
# SIMULATION_SWEEP_COUNT = 1300
# EQUILIBRATION_SWEEP_COUNT = 1000
# TEMPERATURE_RANGE = array([2. , 2.5])
# LATTICE_SIDE_SIZE = 50
# ITERATIONS_PER_SWEEP = 10000
# RANDOMNESS_SEED = 5
# DATA_PATH = './data'
# FIGURE_PATH = './figures'
# SAVE_DATA = True
# SAVE_FIGURE = True
# ================================================================================================
#
temps,abs_magnetisation,Heat Capacity
2.0,0.9126266666666664,1812.5892888894305
2.0083333333333333,0.9071493333333339,1779.1263483763994
2.0166666666666666,0.8994880000000001,1940.1138610752641
2.025,0.9012933333333334,1794.6185276623162
2.033333333333333,0.901605333333334,2142.9927868845157
2.0416666666666665,0.8933013333333333,2112.933626988192
2.05,0.8902026666666669,1727.2882543455487
2.058333333333333,0.8864186666666668,1913.270668917885
2.066666666666667,0.8887866666666665,1810.4239750255197
2.075,0.8792533333333334,2100.1833544619835
2.0833333333333335,0.8813120000000002,2167.6153241606703
2.091666666666667,0.8741120000000001,2217.973622006142
2.1,0.8648293333333327,2384.564373898162
2.1083333333333334,0.8656586666666666,2431.5820187781405
2.1166666666666667,0.8579413333333336,2324.5010701212486
2.125,0.8517946666666667,2756.140723721379
2.1333333333333333,0.8500266666666664,3028.689804687611
2.1416666666666666,0.8485013333333338,2653.3199436779755
2.15,0.8294106666666669,2788.007028423464
2.158333333333333,0.8063359999999992,2868.3135910316896
2.1666666666666665,0.8185066666666668,2578.272189349201
2.175,0.8247226666666664,2823.134185346812
2.183333333333333,0.7780826666666669,3368.139236640989
2.1916666666666664,0.8018026666666671,3001.1863117869902
2.2,0.7979280000000006,2571.8471625342595
2.2083333333333335,0.7188613333333337,3496.5207262370614
2.216666666666667,0.7405466666666668,3929.2193430939883
2.225,0.7496240000000005,3577.424848153801
2.2333333333333334,0.7663866666666664,2753.699264869651
2.2416666666666667,0.738858666666667,3615.3570547668423
2.25,0.7068640000000003,3932.244279835327
2.2583333333333333,0.6817093333333332,4089.9373723124036
2.2666666666666666,0.7110213333333333,3296.5631487889696
2.275,0.5974639999999999,4313.936826738957
2.283333333333333,0.5949386666666664,5002.478691459622
2.2916666666666665,0.6132613333333329,3845.798581950211
2.3,0.3864560000000002,3943.673816425041
2.3083333333333336,0.4567786666666666,4067.3780729585096
2.3166666666666664,0.6166480000000002,3567.6629574038047
2.325,0.5143360000000005,4749.730191544061
2.3333333333333335,0.3736800000000002,3342.0165224490415
2.341666666666667,0.10685333333333326,2808.4264383681502
2.35,0.06311466666666661,2850.2944197976217
2.3583333333333334,0.12257866666666671,3274.8428493301317
2.3666666666666667,0.248624,2668.8925530651372
2.375,0.03261066666666671,2503.338635149095
2.3833333333333333,0.12062933333333327,2925.958190620699
2.3916666666666666,0.21328000000000008,2231.4569801749567
2.4,0.023370666666666633,2494.2092283952256
2.408333333333333,0.00446133333333336,2523.2561947295067
2.4166666666666665,0.04640533333333336,2650.245326991739
2.425,0.23412266666666653,2368.1292379633483
2.4333333333333336,0.07298133333333334,2435.7853255767864
2.4416666666666664,0.1449119999999999,1852.909654859032
2.45,0.028002666666666672,2170.6237215973874
2.4583333333333335,0.00019199999999998474,1959.7964465381322
2.466666666666667,0.1583626666666665,2493.8860774286654
2.475,0.07569866666666665,2302.8790259497187
2.4833333333333334,0.12742399999999995,1919.019863970048
2.4916666666666667,0.06340266666666668,1733.8365342668408
2.5,0.06630133333333334,2124.6480782221256
